wid,weibo_link,content,img_urls,origin_img_urls,is_origin,location,publish_time,publish_tool,like_num,forward_num,comment_num
Mn2sh70id,https://weibo.cn/comment/Mn2sh70id?uid=7751678845&rl=0#cmtfrm,看今天收在3156之上的回复1，看收在3156之下的回复2。  ,,无,True,无,2023-01-06 13:49,微博 weibo.com,5576,23,1245
Mn2losJLN,https://weibo.cn/comment/Mn2losJLN?uid=7751678845&rl=0#cmtfrm,2023年还只是开始，哪里能急！  ,,无,True,无,2023-01-06 13:32,微博 weibo.com,6725,7,206
Mn2fT6Rfj,https://weibo.cn/comment/Mn2fT6Rfj?uid=7751678845&rl=0#cmtfrm,按小波段看从3031点（预期3036点）看到3156点，算是完美的。今天虽然试3170.74点，但是市场会有反复，直接猛冲的力量还没有积累，大家注意节奏。收到请回复66  ,,无,True,无,2023-01-06 13:19,微博 weibo.com,7261,17,730
Mn2btat6b,https://weibo.cn/comment/Mn2btat6b?uid=7751678845&rl=0#cmtfrm,羊冲击波是从3170.26点开始的，指数刚才试了3170.74点，说明羊冲击波已经消除，市场将回归原来的技术面。按技术面看，由2885和3031点连线，可以看成是短期趋势线。收到请回复66  ,,无,True,无,2023-01-06 13:08,微博 weibo.com,6495,33,647
Mn28G6x6x,https://weibo.cn/comment/Mn28G6x6x?uid=7751678845&rl=0#cmtfrm,下午集合啦！  ,,无,True,无,2023-01-06 13:01,微博 weibo.com,5332,3,140
Mn1Xv8z6A,https://weibo.cn/comment/Mn1Xv8z6A?uid=7751678845&rl=0#cmtfrm,午餐吃什么？  ,,无,True,无,2023-01-06 12:33,无,4667,3,308
Mn1zxmcly,https://weibo.cn/comment/Mn1zxmcly?uid=7751678845&rl=0#cmtfrm,早盘收在3166.91点，创业板收在2435.98点，盘中是电池，电池材料，储能等推动指数上涨，按力度看早盘超过预期的3163点，下午注意看能不能进一步放量，这是关键。。。。收到请回复66  ,,无,True,无,2023-01-06 11:34,微博 weibo.com,6571,16,637
Mn1wVtHoT,https://weibo.cn/comment/Mn1wVtHoT?uid=7751678845&rl=0#cmtfrm,创业板这两天给力哦！  ,,无,True,无,2023-01-06 11:28,微博 weibo.com,5708,2,122
Mn1vcuvls,https://weibo.cn/comment/Mn1vcuvls?uid=7751678845&rl=0#cmtfrm,电池，电池材料，板块产品价格趋势主导长线空间，产品价格连续调整压制长线空间；连续调整了半年多则是短线反弹为主导。因此，参考技术面+成交量的配合就可以判断短线波段的力度了。收到请回复66  ,,无,True,无,2023-01-06 11:23,微博 weibo.com,5617,31,406
Mn1qTjLQy,https://weibo.cn/comment/Mn1qTjLQy?uid=7751678845&rl=0#cmtfrm,"转发理由:电池，电池材料，储能等推动！  
原始用户: 广西小wu
转发内容: 目前冲过了3163点，小碎步上爬。  ",无,,False,无,2023-01-06 11:13,微博 weibo.com,5161,1,70
Mn1qCfUDD,https://weibo.cn/comment/Mn1qCfUDD?uid=7751678845&rl=0#cmtfrm,目前冲过了3163点，小碎步上爬。  ,,无,True,无,2023-01-06 11:12,微博 weibo.com,5031,5,68
Mn1liaXEA,https://weibo.cn/comment/Mn1liaXEA?uid=7751678845&rl=0#cmtfrm,截止目前看，早盘指数维持小区间折腾，盘中是：POE胶膜，TOPCON电池，HJT电池，钙钛矿电池，新材料，储能，电池材料等涨幅领先。  ,,无,True,无,2023-01-06 10:59,微博 weibo.com,5389,7,82
Mn1eYzPah,https://weibo.cn/comment/Mn1eYzPah?uid=7751678845&rl=0#cmtfrm,"转发理由:还是这区间，继续观察，收到请回复66  
原始用户: 广西小wu
转发内容: 今天盘指数参考3163--3123之间，按小波段看指数昨日如期实现了3156点（试了3159边），短线看3156区域会有反复，个股操作别追高，仓位要控制好。收到请回复66  ",无,,False,无,2023-01-06 10:44,微博 weibo.com,5407,7,508
Mn1cz4UUL,https://weibo.cn/comment/Mn1cz4UUL?uid=7751678845&rl=0#cmtfrm,截止目前看，芯片，半导体依然是局部反弹而已。电池，电池材料则资金流入这两天明显很多。  ,,无,True,无,2023-01-06 10:38,微博 weibo.com,5653,9,94
Mn172lT49,https://weibo.cn/comment/Mn172lT49?uid=7751678845&rl=0#cmtfrm,指数小节奏波动，注意热点轮动的节奏，控制好仓位，认真一点会有收获。明白的66  ,,无,True,无,2023-01-06 10:24,微博 weibo.com,5952,10,433
Mn15wq3NC,https://weibo.cn/comment/Mn15wq3NC?uid=7751678845&rl=0#cmtfrm,"转发理由:今年春节欢迎大家来我村子放烟花！  
原始用户: 广西小wu
转发内容: 烟花一禁了之是一种遗憾。。。。确实是遗憾！  ",无,,False,无,2023-01-06 10:20,微博 weibo.com,5336,4,206
Mn14b24Zq,https://weibo.cn/comment/Mn14b24Zq?uid=7751678845&rl=0#cmtfrm,烟花一禁了之是一种遗憾。。。。确实是遗憾！  ,,无,True,无,2023-01-06 10:17,微博 weibo.com,5217,9,161
Mn11Zqglj,https://weibo.cn/comment/Mn11Zqglj?uid=7751678845&rl=0#cmtfrm,"转发理由:收到请回复66  
原始用户: 广西小wu
转发内容: 今天盘指数参考3163--3123之间，按小波段看指数昨日如期实现了3156点（试了3159边），短线看3156区域会有反复，个股操作别追高，仓位要控制好。收到请回复66  ",无,,False,无,2023-01-06 10:12,微博 weibo.com,4622,9,504
Mn0Yn9Gab,https://weibo.cn/comment/Mn0Yn9Gab?uid=7751678845&rl=0#cmtfrm,"转发理由:电池，电池材料推动一下，今天冲2432也是可以的。明白的66   
原始用户: 广西小wu
转发内容: 电池，电池材料的反弹力度增大，创业板指数反击2400点，要是能收突破则短线明朗很多，明白的66  ",无,,False,无,2023-01-06 10:03,微博 weibo.com,4889,9,361
Mn0Xnpd3t,https://weibo.cn/comment/Mn0Xnpd3t?uid=7751678845&rl=0#cmtfrm,中国汽车工业协会数据显示，2022年1~11月新能源汽车产销分别达到625.3万辆和606.7万辆，同比均增长1倍；预计2022年全年实现销量670万辆，同比增长90%。  ,,无,True,无,2023-01-06 10:00,微博 weibo.com,4554,7,59
Mn0VU5Pcx,https://weibo.cn/comment/Mn0VU5Pcx?uid=7751678845&rl=0#cmtfrm,目前看电池，电池材料，储能，TOPCON电池板块等均有上涨。注意观察力度！  ,,无,True,无,2023-01-06 09:57,微博 weibo.com,4797,3,61
Mn0Stly5A,https://weibo.cn/comment/Mn0Stly5A?uid=7751678845&rl=0#cmtfrm,"转发理由:收到请回复66   
原始用户: 广西小wu
转发内容: 今天盘指数参考3163--3123之间，按小波段看指数昨日如期实现了3156点（试了3159边），短线看3156区域会有反复，个股操作别追高，仓位要控制好。收到请回复66  ",无,,False,无,2023-01-06 09:48,微博 weibo.com,5050,8,678
Mn0Q0x5lt,https://weibo.cn/comment/Mn0Q0x5lt?uid=7751678845&rl=0#cmtfrm,指数小幅度推红，注意看热点节奏！  ,,无,True,无,2023-01-06 09:42,微博 weibo.com,4920,0,65
Mn0OqpPJ5,https://weibo.cn/comment/Mn0OqpPJ5?uid=7751678845&rl=0#cmtfrm,目前看，储能，TOPCON电池板块等表现不错。  ,,无,True,无,2023-01-06 09:38,微博 weibo.com,4974,3,66
Mn0JaeJVx,https://weibo.cn/comment/Mn0JaeJVx?uid=7751678845&rl=0#cmtfrm,今天盘指数参考3163--3123之间，按小波段看指数昨日如期实现了3156点（试了3159边），短线看3156区域会有反复，个股操作别追高，仓位要控制好。收到请回复66  ,,无,True,无,2023-01-06 09:25,微博 weibo.com,6738,42,871
Mn0F3bYRP,https://weibo.cn/comment/Mn0F3bYRP?uid=7751678845&rl=0#cmtfrm,今天是周五了，所有人集合，集合，集合！  ,,无,True,无,2023-01-06 09:15,微博 weibo.com,6772,6,310
Mn0DPBrJE,https://weibo.cn/comment/Mn0DPBrJE?uid=7751678845&rl=0#cmtfrm,非常明确，新冠不是大号流感，不要大意！  ,,无,True,无,2023-01-06 09:12,微博 weibo.com,6356,13,240
MmZywhZSB,https://weibo.cn/comment/MmZywhZSB?uid=7751678845&rl=0#cmtfrm,"转发理由:美！  
原始用户: 高生辉
转发内容: 走进乌镇，感受江南水乡的烟火气息。  [组图共9张] 原图 ",无,http://ww2.sinaimg.cn/large/973d04d8ly1h9iblv2bp4j20zk1e3hc6.jpg http://ww2.sinaimg.cn/large/973d04d8ly1h9iblvkf80j20zj1ehtrt.jpg http://ww2.sinaimg.cn/large/973d04d8ly1h9iblunfx9j20zj1e81gw.jpg http://ww4.sinaimg.cn/large/973d04d8ly1h9iblw17pij20zj1dyx51.jpg http://ww3.sinaimg.cn/large/973d04d8ly1h9jfdkluonj20zj1e24gb.jpg http://ww2.sinaimg.cn/large/973d04d8ly1h9jfdl6y83j20zj1eakgv.jpg http://ww3.sinaimg.cn/large/973d04d8ly1h9jfdk8u72j20zk1e34fy.jpg http://ww3.sinaimg.cn/large/973d04d8ly1h9jfdlkhq7j20zj1e0ws2.jpg http://ww2.sinaimg.cn/large/973d04d8ly1h9jfdm27w0j20zj1du1kx.jpg,False,无,2023-01-06 06:26,无,3949,68,266
MmVGDDV7y,https://weibo.cn/comment/MmVGDDV7y?uid=7751678845&rl=0#cmtfrm,目前欧洲市场小红！  ,,无,True,无,2023-01-05 20:35,无,5654,3,61
MmVwb4YBa,https://weibo.cn/comment/MmVwb4YBa?uid=7751678845&rl=0#cmtfrm,分享一件感动人的事情：一位北京的老铁昨晚连夜飞的将某冠药送来……内心非常感谢，也感动！🙏祝好人一生平安！🙏🙏🙏  ,,无,True,无,2023-01-05 20:09,无,9577,22,845
MmVtyt8Wb,https://weibo.cn/comment/MmVtyt8Wb?uid=7751678845&rl=0#cmtfrm,条件反射作用还在……只要见到棉签，我还会主动张开嘴巴……啊！  ,,无,True,无,2023-01-05 20:03,无,5671,3,183
MmVgipCkc,https://weibo.cn/comment/MmVgipCkc?uid=7751678845&rl=0#cmtfrm,"转发理由:离岸人民币试了6.87点， 创去年9月以来新高。。。。。服不？  
原始用户: 广西小wu
转发内容: 人民币短期涨势如虹，按最近这波走贬至7.37475的日线组合来看，第一目标回6.80左右！  原图 ",无,http://ww2.sinaimg.cn/large/008sBfM9gy1h7tdsx4tg0g31g40kaglw.gif,False,无,2023-01-05 19:30,无,5520,19,233
MmVcHjSvD,https://weibo.cn/comment/MmVcHjSvD?uid=7751678845&rl=0#cmtfrm,人与人相处，靠的从来都是一颗真诚的心，无论什么时候，我们都要记住：欺人莫欺心，伤人勿伤情。  ,,无,True,无,2023-01-05 19:21,无,5963,46,140
MmV6J8ce4,https://weibo.cn/comment/MmV6J8ce4?uid=7751678845&rl=0#cmtfrm,这三年口罩我是天天戴，结果还是羊了……发现作用只是遮丑而已！  ,,无,True,无,2023-01-05 19:07,无,5777,10,287
MmUR5gw12,https://weibo.cn/comment/MmUR5gw12?uid=7751678845&rl=0#cmtfrm,"转发理由:以前见小鲜肉就精神百倍，如今见了就想吐！  
原始用户: 广西小wu
转发内容: 自从羊了之后，好像对啥都不感兴趣了，除了开盘时间精神点，其余时间呆呆的！  ",无,,False,无,2023-01-05 18:28,无,5169,5,283
MmUgPbtkk,https://weibo.cn/comment/MmUgPbtkk?uid=7751678845&rl=0#cmtfrm,自从羊了之后，好像对啥都不感兴趣了，除了开盘时间精神点，其余时间呆呆的！  ,,无,True,无,2023-01-05 16:59,无,5814,14,372
MmTVL5T53,https://weibo.cn/comment/MmTVL5T53?uid=7751678845&rl=0#cmtfrm,今天北向资金净买入127.53亿元……洋葱还是很猛的！  ,,无,True,无,2023-01-05 16:07,无,6116,3,119
MmTFVsgSk,https://weibo.cn/comment/MmTFVsgSk?uid=7751678845&rl=0#cmtfrm,去挂个瓶！  ,,无,True,无,2023-01-05 15:28,无,5637,1,525
MmTEeAr7y,https://weibo.cn/comment/MmTEeAr7y?uid=7751678845&rl=0#cmtfrm,"转发理由:  
原始用户: 广西小wu
转发内容: 今天两市如期展开了进一步反弹，大盘试了3159.43点（创业板试了2405.43点），收在3155.22点，点位均符合预期的日内位置。按技术面看，大盘指数自3031以来的反弹，很明显是小节奏为主，短线看3156区域的阻力需要消化一下，多空也会有争夺战；因此个股不要追高，仓位不要重，注意盘中热点变化。。。。收...全文 ",无,,False,无,2023-01-05 15:24,无,4247,5,138
MmTuBo2pV,https://weibo.cn/comment/MmTuBo2pV?uid=7751678845&rl=0#cmtfrm,今天两市如期展开了进一步反弹，大盘试了3159.43点（创业板试了2405.43点），收在3155.22点，点位均符合预期的日内位置。按技术面看，大盘指数自3031以来的反弹，很明显是小节奏为主，短线看3156区域的阻力需要消化一下，多空也会有争夺战；因此个股不要追高，仓位不要重，注意盘中热点变化。。。。收...全文 ,,无,True,无,2023-01-05 15:00,微博 weibo.com,9644,44,1149
MmTm0EVbr,https://weibo.cn/comment/MmTm0EVbr?uid=7751678845&rl=0#cmtfrm,"转发理由:  
原始用户: 广西小wu
转发内容: 多空在争夺3156点，认为今天能收在3156之上的回复1，认为不能的回复2。  ",无,,False,无,2023-01-05 14:39,微博 weibo.com,5286,7,412
MmTjdvtmM,https://weibo.cn/comment/MmTjdvtmM?uid=7751678845&rl=0#cmtfrm,神电池的成交量变化：12月30日成交29.43亿；元月3日成交40.57亿元；元月4日成交75.28亿元；元月5日截止14：31分成交90.27亿元.....  ,,无,True,无,2023-01-05 14:32,微博 weibo.com,5210,16,178
MmTcl7XuV,https://weibo.cn/comment/MmTcl7XuV?uid=7751678845&rl=0#cmtfrm,北向资金目前干进了120亿，够猛！  ,,无,True,无,2023-01-05 14:15,微博 weibo.com,7022,12,153
MmT9LwJn6,https://weibo.cn/comment/MmT9LwJn6?uid=7751678845&rl=0#cmtfrm,"转发理由:创业板指数再努力点，争取攻下2400  
原始用户: 广西小wu
转发内容: 电池，电池材料的反弹力度增大，创业板指数反击2400点，要是能收突破则短线明朗很多，明白的66  ",无,,False,无,2023-01-05 14:09,微博 weibo.com,5626,5,138
MmT5qgOGW,https://weibo.cn/comment/MmT5qgOGW?uid=7751678845&rl=0#cmtfrm,"转发理由:认为今天能收在3156之上的回复1，认为不能的回复2。  
原始用户: 广西小wu
转发内容: 多空在争夺3156点，认为今天能收在3156之上的回复1，认为不能的回复2。  ",无,,False,无,2023-01-05 13:58,微博 weibo.com,5878,9,1166
MmT2RC6BI,https://weibo.cn/comment/MmT2RC6BI?uid=7751678845&rl=0#cmtfrm,创新药、CRO概念板块今天表现还可以。  ,,无,True,无,2023-01-05 13:52,微博 weibo.com,5331,2,70
MmSZIyrZI,https://weibo.cn/comment/MmSZIyrZI?uid=7751678845&rl=0#cmtfrm,多空在争夺3156点，认为今天能收在3156之上的回复1，认为不能的回复2。  ,,无,True,无,2023-01-05 13:44,微博 weibo.com,5726,29,1061
MmSW3lDOH,https://weibo.cn/comment/MmSW3lDOH?uid=7751678845&rl=0#cmtfrm,现在大家有什么看法？  ,,无,True,无,2023-01-05 13:35,微博 weibo.com,5491,1,314
MmSRX16CY,https://weibo.cn/comment/MmSRX16CY?uid=7751678845&rl=0#cmtfrm,如期实现了3156点，个股不追高，仓位要控制好（重仓的减点），收到请回复66  ,,无,True,无,2023-01-05 13:25,微博 weibo.com,7448,22,844
MmSNMm56D,https://weibo.cn/comment/MmSNMm56D?uid=7751678845&rl=0#cmtfrm,目前储能板块有几只涨幅超过10%幅度的。  ,,无,True,无,2023-01-05 13:15,微博 weibo.com,5589,7,64
MmSKYC7zS,https://weibo.cn/comment/MmSKYC7zS?uid=7751678845&rl=0#cmtfrm,白酒板块中这一轮最硬朗的是古井，目前价格离前面最高只相差10元多点。整体看，今天白酒板块贡献了力量。  ,,无,True,无,2023-01-05 13:08,微博 weibo.com,5399,5,67
MmSHvezcI,https://weibo.cn/comment/MmSHvezcI?uid=7751678845&rl=0#cmtfrm,下午集合……  ,,无,True,无,2023-01-05 12:59,无,5772,4,227
MmSv6CNhZ,https://weibo.cn/comment/MmSv6CNhZ?uid=7751678845&rl=0#cmtfrm,午饭胃口开一点，味觉恢复了！  ,,无,True,无,2023-01-05 12:29,无,6184,5,295
MmS97dRtK,https://weibo.cn/comment/MmS97dRtK?uid=7751678845&rl=0#cmtfrm,早盘收在3150.99点，最高试了3158.14点，盘中是电池，电池材料，白酒，创新医药等领先。尤其是电池，电池材料等反弹明显，给市场带来了动力。下午关键看3156点争夺战。。。。。收到请回复66  ,,无,True,无,2023-01-05 11:34,微博 weibo.com,7078,15,717
MmS7ee53N,https://weibo.cn/comment/MmS7ee53N?uid=7751678845&rl=0#cmtfrm,从3031点（预期3036点）看反弹，今天指数试了3158.14点，如期完成3156点预期，我觉得应该给我99分。  ,,无,True,无,2023-01-05 11:30,微博 weibo.com,9120,14,822
MmS4grj0u,https://weibo.cn/comment/MmS4grj0u?uid=7751678845&rl=0#cmtfrm,电池，电池材料的反弹力度增大，创业板指数反击2400点，要是能收突破则短线明朗很多，明白的66  ,,无,True,无,2023-01-05 11:22,微博 weibo.com,6277,25,464
MmRZumnze,https://weibo.cn/comment/MmRZumnze?uid=7751678845&rl=0#cmtfrm,"转发理由:算给力的！//@广西小wu:电池，电池材料的反弹力度，目前看算可以的。收到请回复66  
原始用户: 广西小wu
转发内容: 按小波段看，继续看反弹3136/3156（中位3146点）区域左右。今天注意观察这一区域的阻力，大家注意控制仓位，盘中操作的话不要追高个股。热点方面注意观察电池，电池材料的反弹力度。所有人，来一个。。。。。收到请回复66  ",无,,False,无,2023-01-05 11:11,微博 weibo.com,5286,6,341
MmRYswIa2,https://weibo.cn/comment/MmRYswIa2?uid=7751678845&rl=0#cmtfrm,昨日北向资金流入最大的是电池股，按早盘市场的表现来看，洋葱还是有点门道的。  ,,无,True,无,2023-01-05 11:08,微博 weibo.com,5893,8,98
MmRUP5hON,https://weibo.cn/comment/MmRUP5hON?uid=7751678845&rl=0#cmtfrm,"转发理由:电池，电池材料的反弹力度，目前看算可以的。收到请回复66  
原始用户: 广西小wu
转发内容: 按小波段看，继续看反弹3136/3156（中位3146点）区域左右。今天注意观察这一区域的阻力，大家注意控制仓位，盘中操作的话不要追高个股。热点方面注意观察电池，电池材料的反弹力度。所有人，来一个。。。。。收到请回复66  ",无,,False,无,2023-01-05 10:59,微博 weibo.com,5206,12,404
MmRTicXSG,https://weibo.cn/comment/MmRTicXSG?uid=7751678845&rl=0#cmtfrm,用力点，继续看3156点！  ,,无,True,无,2023-01-05 10:55,微博 weibo.com,5811,4,137
MmRPbxgAx,https://weibo.cn/comment/MmRPbxgAx?uid=7751678845&rl=0#cmtfrm,铁几了？  ,,无,True,无,2023-01-05 10:45,微博 weibo.com,6528,5,873
MmRNFyaG2,https://weibo.cn/comment/MmRNFyaG2?uid=7751678845&rl=0#cmtfrm,"转发理由:点位3156点，热点方面注意观察电池，电池材料的反弹力度。。。。。值得给个赞不？  
原始用户: 广西小wu
转发内容: 按小波段看，继续看反弹3136/3156（中位3146点）区域左右。今天注意观察这一区域的阻力，大家注意控制仓位，盘中操作的话不要追高个股。热点方面注意观察电池，电池材料的反弹力度。所有人，来一个。。。。。收到请回复66  赞[6677] 原文转发[57] 原文评论[766]转发理由:点位3156点，热点方面注意观察电池，电池材料的反弹力度。。。。。值得给个",无,,False,无,2023-01-05 10:42,微博 weibo.com,6223,1,216
MmRMGof6S,https://weibo.cn/comment/MmRMGof6S?uid=7751678845&rl=0#cmtfrm,"转发理由:目前电池，电池材料等纷纷出现反弹，注意看力度！//@广西小wu:截止目前看试了3150.03点，不知道算不算准确？  
原始用户: 广西小wu
转发内容: 按小波段看，继续看反弹3136/3156（中位3146点）区域左右。今天注意观察这一区域的阻力，大家注意控制仓位，盘中操作的话不要追高个股。热点方面注意观察电池，电池材料的反弹力度。所有人，来一个。。。。。收到请回复66  ",无,,False,无,2023-01-05 10:39,微博 weibo.com,4197,1,87
